"",">40hrs/week",">$14/hr","no kids","age <40yrs","not disabled","after 1983"
"3550",0,0,1,0,1,1
"3551",0,0,1,0,1,1
"3552",0,1,0,0,1,0
"3553",1,1,0,0,1,0
"3554",0,1,0,0,1,0
"3555",0,1,0,0,1,0
"3556",0,1,0,0,1,0
"3557",0,1,0,0,1,1
"3558",0,1,0,0,1,1
"3559",1,1,1,0,1,1
"3560",0,1,1,0,1,1
"3561",1,1,1,0,1,1
"3562",0,1,0,0,1,0
"3563",1,1,0,0,1,0
"3564",0,1,0,0,1,0
"3565",0,1,0,0,1,0
"3566",1,1,1,0,1,0
"3567",1,1,1,0,1,1
"3568",1,1,1,0,1,1
"3569",0,0,1,0,1,1
"3570",1,0,1,0,1,1
"3571",1,1,1,0,1,1
"3572",0,0,1,1,1,0
"3573",0,0,1,1,1,0
"3574",1,0,1,1,1,0
"3575",1,0,1,1,1,0
"3576",1,0,1,1,1,0
"3577",1,0,0,1,0,1
"3578",0,1,0,1,1,1
"3579",0,0,0,1,1,1
"3580",1,0,0,1,1,1
"3581",1,0,0,1,1,1
"3582",0,0,1,0,1,0
"3583",0,0,1,0,1,0
"3584",1,0,1,0,1,0
"3585",0,0,1,0,1,0
"3586",1,0,1,0,1,0
"3587",1,0,1,0,1,1
"3588",0,0,1,0,1,1
"3589",1,0,1,0,1,1
"3590",0,0,1,0,1,1
"3591",0,0,1,0,1,1
"3592",0,1,0,1,1,0
"3593",0,1,0,1,1,0
"3594",0,1,0,1,1,0
"3595",0,1,0,1,1,0
"3596",0,1,0,1,1,0
"3597",0,1,0,1,1,1
"3598",1,1,0,1,1,1
"3599",0,1,0,1,1,1
"3600",0,1,0,1,1,1
"3601",0,1,0,1,1,1
"3602",0,0,1,1,1,0
"3603",0,0,1,1,1,0
"3604",1,0,1,1,1,0
"3605",1,1,1,1,1,0
"3606",1,1,1,1,1,0
"3607",1,1,1,1,1,1
"3608",0,1,1,1,1,1
"3609",0,0,1,1,1,1
"3610",1,1,1,1,1,1
"3611",1,1,0,1,1,1
"3612",0,1,0,0,0,0
"3613",0,1,0,0,1,0
"3614",0,1,0,0,1,0
"3615",0,1,0,0,1,0
"3616",0,1,0,0,1,0
"3617",0,1,0,0,1,1
"3618",0,1,0,0,1,1
"3619",0,1,0,0,1,1
"3620",0,1,0,0,1,1
"3621",0,1,0,0,1,1
"3622",1,0,0,0,1,0
"3623",1,0,1,0,1,0
"3624",0,0,1,0,1,0
"3625",0,0,1,0,1,0
"3626",0,0,1,0,1,0
"3627",0,0,1,0,1,1
"3628",0,0,1,0,1,1
"3629",0,0,1,0,1,1
"3630",0,0,1,0,1,1
"3631",0,0,1,0,1,1
"3632",0,0,1,1,1,0
"3633",0,0,1,0,1,0
"3634",0,0,1,0,1,0
"3635",0,0,1,0,1,0
"3636",0,0,1,0,1,0
"3637",0,1,1,0,1,1
"3638",0,1,1,0,1,1
"3639",0,1,1,0,1,1
"3640",0,1,1,0,1,1
"3641",1,1,1,0,1,1
"3642",0,0,0,0,1,0
"3643",0,0,0,0,1,0
"3644",0,0,0,0,1,0
"3645",1,0,0,0,1,0
"3646",0,0,0,0,1,0
"3647",0,1,0,0,1,1
"3648",0,0,0,0,1,1
"3649",1,0,0,0,1,1
"3650",0,0,0,0,1,1
"3651",0,0,0,0,1,1
"3652",1,1,0,1,1,0
"3653",1,1,0,1,1,0
"3654",0,1,0,1,1,0
"3655",0,1,0,1,1,0
"3656",0,1,0,1,1,0
"3657",0,0,0,1,1,1
"3658",0,1,0,1,1,1
"3659",0,1,0,1,1,1
"3660",0,1,0,1,1,1
"3661",1,1,0,1,1,1
"3662",0,1,1,1,1,0
"3663",0,1,1,1,1,0
"3664",0,1,1,1,1,0
"3665",0,1,1,1,1,0
"3666",0,1,1,1,1,0
"3667",0,1,1,1,1,1
"3668",1,1,1,1,1,1
"3669",0,1,1,0,1,1
"3670",1,0,1,0,1,1
"3671",0,0,1,0,1,1
"3672",0,0,0,1,1,0
"3673",1,1,0,1,1,0
"3674",1,0,0,1,1,0
"3675",1,0,0,1,1,0
"3676",0,0,0,1,1,0
"3677",1,1,0,1,1,1
"3678",0,1,0,1,1,1
"3679",1,1,0,1,1,1
"3680",1,0,0,1,1,1
"3681",0,1,0,1,1,1
"3682",1,0,0,0,1,0
"3683",1,1,0,0,1,0
"3684",0,1,0,0,1,0
"3685",1,1,0,0,1,0
"3686",1,1,0,0,1,0
"3687",1,0,1,0,1,1
"3688",1,0,1,0,1,1
"3689",0,1,1,0,1,1
"3690",1,1,1,0,1,1
"3691",1,1,1,0,1,1
"3692",0,0,0,1,1,0
"3693",1,1,0,1,1,0
"3694",0,1,0,1,1,0
"3695",1,1,0,1,1,0
"3696",1,1,0,1,1,0
"3697",0,1,0,1,1,1
"3698",0,1,0,1,1,1
"3699",0,1,0,1,1,1
"3700",0,1,0,1,1,1
"3701",0,1,0,1,1,1
"3702",1,1,0,1,1,0
"3703",1,1,0,1,1,0
"3704",1,1,0,1,1,0
"3705",0,1,0,1,1,0
"3706",1,1,0,1,1,0
"3707",1,1,0,1,1,1
"3708",1,0,0,1,1,1
"3709",1,0,0,1,1,1
"3710",1,0,0,1,1,1
"3711",1,0,0,1,1,1
"3712",0,0,0,1,1,0
"3713",1,0,0,1,1,0
"3714",1,0,0,1,1,0
"3715",0,0,0,1,1,0
"3716",0,0,0,1,1,0
"3717",1,0,0,1,1,1
"3718",1,0,0,1,1,1
"3719",1,0,0,1,1,1
"3720",1,0,0,1,1,1
"3721",1,0,0,1,1,1
"3722",1,0,0,0,1,0
"3723",1,0,0,0,1,0
"3724",1,0,0,0,1,0
"3725",1,1,0,0,1,0
"3726",0,0,0,0,1,0
"3727",1,0,0,0,1,1
"3728",0,0,0,0,1,1
"3729",1,0,1,0,1,1
"3730",1,0,1,0,1,1
"3731",1,0,1,0,1,1
"3732",1,0,0,1,1,0
"3733",1,1,0,1,1,0
"3734",1,0,0,1,1,0
"3735",1,1,0,0,0,0
"3736",1,1,0,0,0,0
"3737",1,0,0,0,0,1
"3738",1,0,0,0,0,1
"3739",1,0,0,0,0,1
"3740",1,0,0,0,0,1
"3741",1,0,0,0,0,1
"3742",1,0,1,1,1,0
"3743",0,1,0,1,1,0
"3744",0,1,0,1,1,0
"3745",1,0,0,1,1,0
"3746",1,0,0,1,1,0
"3747",0,0,0,1,1,1
"3748",0,0,0,1,1,1
"3749",0,0,0,1,1,1
"3750",1,0,0,1,1,1
"3751",0,0,0,1,1,1
"3752",0,0,0,0,1,0
"3753",1,0,0,0,1,0
"3754",1,0,1,0,1,0
"3755",1,1,1,0,1,0
"3756",0,1,1,0,1,0
"3757",1,0,1,0,1,1
"3758",1,0,1,0,0,1
"3759",0,1,1,0,0,1
"3760",0,1,1,0,0,1
"3761",0,0,1,0,1,1
"3762",1,1,1,0,1,0
"3763",1,1,1,0,1,0
"3764",1,1,1,0,1,0
"3765",1,1,1,0,1,0
"3766",1,1,1,0,1,0
"3767",1,1,1,0,0,1
"3768",1,1,1,0,0,1
"3769",0,1,1,0,0,1
"3770",1,1,1,0,0,1
"3771",1,1,1,0,0,1
"3772",1,0,0,1,1,0
"3773",0,0,0,1,1,0
"3774",0,0,0,1,1,0
"3775",0,0,0,1,1,0
"3776",0,0,0,1,1,0
"3777",0,0,0,0,1,1
"3778",0,0,0,0,1,1
"3779",0,0,0,0,1,1
"3780",0,0,0,0,1,1
"3781",0,0,1,0,1,1
"3782",0,1,0,0,1,0
"3783",1,1,0,0,1,0
"3784",0,1,0,0,1,0
"3785",0,1,0,0,1,0
"3786",0,1,0,0,1,0
"3787",0,1,0,0,1,1
"3788",0,1,0,0,1,1
"3789",0,1,0,0,1,1
"3790",0,1,0,0,1,1
"3791",0,1,0,0,1,1
"3792",0,1,0,1,1,0
"3793",0,0,0,1,1,0
"3794",0,0,0,1,1,0
"3795",0,0,0,1,1,0
"3796",0,1,0,1,1,0
"3797",0,0,0,1,1,1
"3798",1,1,0,0,1,1
"3799",0,0,0,0,1,1
"3800",1,1,0,0,1,1
"3801",1,0,0,0,1,1
"3802",0,0,0,0,1,0
"3803",0,0,0,0,1,0
"3804",0,0,0,0,1,0
"3805",0,0,0,0,1,0
"3806",0,0,0,0,1,0
"3807",0,0,0,0,1,1
"3808",1,0,0,0,1,1
"3809",1,0,0,0,0,1
"3810",1,0,0,0,1,1
"3811",0,0,1,0,1,1
"3812",0,0,0,1,1,0
"3813",1,1,0,1,1,0
"3814",1,0,0,1,1,0
"3815",1,0,0,1,1,0
"3816",1,0,0,1,1,0
"3817",1,1,0,1,1,1
"3818",0,1,0,0,1,1
"3819",1,0,0,0,1,1
"3820",0,0,0,0,1,1
"3821",0,0,0,0,1,1
"3822",1,1,1,0,1,0
"3823",0,1,1,0,1,0
"3824",0,1,1,0,1,0
"3825",0,1,1,0,1,0
"3826",0,1,1,0,1,0
"3827",0,0,1,0,1,1
"3828",0,0,1,0,1,1
"3829",0,0,1,0,1,1
"3830",0,0,1,0,1,1
"3831",0,0,1,0,1,1
"3832",0,1,0,1,1,0
"3833",0,1,0,1,1,0
"3834",0,1,0,1,1,0
"3835",0,1,0,1,1,0
"3836",0,1,0,1,1,0
"3837",0,1,0,1,1,1
"3838",0,1,0,0,1,1
"3839",0,1,0,0,1,1
"3840",0,1,0,0,1,1
"3841",0,1,0,0,1,1
"3842",0,1,0,0,0,0
"3843",0,0,0,0,0,0
"3844",0,1,0,0,0,0
"3845",0,1,0,0,0,0
"3846",0,1,0,0,0,0
"3847",0,1,0,0,0,1
"3848",0,0,1,0,0,1
"3849",0,0,1,0,0,1
"3850",0,0,1,0,0,1
"3851",0,0,1,0,0,1
"3852",1,0,0,1,1,0
"3853",1,0,0,1,0,0
"3854",1,0,0,1,1,0
"3855",1,1,0,1,1,0
"3856",1,0,0,1,1,0
"3857",1,0,0,1,1,1
"3858",1,0,0,1,1,1
"3859",0,0,0,1,1,1
"3860",0,0,0,1,1,1
"3861",1,0,0,1,1,1
"3862",0,1,1,0,1,0
"3863",1,1,1,0,1,0
"3864",1,1,1,0,1,0
"3865",0,1,1,0,1,0
"3866",0,0,1,0,1,0
"3867",1,1,1,0,1,1
"3868",1,1,1,0,1,1
"3869",1,0,1,0,1,1
"3870",1,1,1,0,1,1
"3871",1,1,1,0,1,1
"3872",1,1,0,1,1,0
"3873",1,1,0,1,1,0
"3874",0,1,0,1,1,0
"3875",1,0,0,1,1,0
"3876",1,1,0,1,1,0
"3877",1,1,0,1,1,1
"3878",1,1,0,1,1,1
"3879",1,0,0,1,1,1
"3880",1,0,0,1,1,1
"3881",1,0,0,1,1,1
"3882",0,0,1,1,1,0
"3883",0,0,0,1,1,0
"3884",0,0,0,1,1,0
"3885",0,0,0,1,1,0
"3886",1,0,0,1,1,0
"3887",1,0,0,1,1,1
"3888",1,0,0,1,1,1
"3889",1,0,0,1,1,1
"3890",1,0,0,1,1,1
"3891",1,0,0,1,1,1
"3892",1,0,0,1,1,0
"3893",0,0,0,1,1,0
"3894",0,0,0,1,1,0
"3895",0,1,0,1,1,0
"3896",0,1,0,1,1,0
"3897",0,1,0,1,1,1
"3898",0,1,0,0,1,1
"3899",0,1,0,0,1,1
"3900",0,1,0,0,1,1
"3901",0,1,0,0,1,1
"3902",0,0,0,1,1,0
"3903",0,0,0,1,1,0
"3904",1,0,0,1,1,0
"3905",0,0,0,1,1,0
"3906",0,0,0,1,1,0
"3907",0,0,0,1,1,1
"3908",0,0,0,0,1,1
"3909",0,0,0,0,1,1
"3910",0,0,0,0,1,1
"3911",0,0,0,0,1,1
"3912",0,1,1,1,1,0
"3913",0,1,1,1,1,0
"3914",0,1,1,1,1,0
"3915",0,1,1,1,1,0
"3916",1,1,1,1,1,0
"3917",0,1,1,1,1,1
"3918",0,1,1,1,1,1
"3919",0,1,1,1,1,1
"3920",0,1,1,0,1,1
"3921",0,1,0,0,1,1
"3922",1,1,0,0,1,0
"3923",1,1,0,0,1,0
"3924",1,1,0,0,1,0
"3925",1,1,0,0,1,0
"3926",1,1,0,0,1,0
"3927",1,0,0,0,1,1
"3928",0,1,0,0,1,1
"3929",1,1,0,0,1,1
"3930",0,1,0,0,1,1
"3931",1,1,0,0,1,1
"3932",0,0,1,1,1,0
"3933",0,0,1,0,1,0
"3934",0,0,1,0,1,0
"3935",0,0,1,0,1,0
"3936",0,0,1,0,1,0
"3937",0,0,1,0,1,1
"3938",0,1,1,0,0,1
"3939",0,0,1,0,1,1
"3940",0,0,1,0,1,1
"3941",0,0,1,0,1,1
"3942",1,0,0,1,1,0
"3943",1,0,0,1,1,0
"3944",1,1,0,0,1,0
"3945",1,1,1,0,1,0
"3946",0,1,1,0,1,0
"3947",0,0,1,0,1,1
"3948",1,1,1,0,1,1
"3949",0,0,1,0,0,1
"3950",0,0,1,0,0,1
"3951",0,1,1,0,0,1
"3952",1,0,1,0,1,0
"3953",1,0,1,0,1,0
"3954",0,0,1,0,1,0
"3955",0,0,1,0,1,0
"3956",0,0,0,0,1,0
"3957",0,0,0,0,1,1
"3958",0,0,0,0,1,1
"3959",0,0,0,0,0,1
"3960",0,0,0,0,1,1
"3961",0,0,0,0,0,1
"3962",0,0,1,0,1,0
"3963",0,0,1,0,1,0
"3964",1,0,1,0,1,0
"3965",0,0,1,0,1,0
"3966",0,0,1,0,1,0
"3967",0,0,1,0,1,1
"3968",0,0,1,0,1,1
"3969",0,0,1,0,1,1
"3970",0,0,1,0,1,1
"3971",0,0,1,0,1,1
"3972",1,0,0,0,1,0
"3973",0,0,0,0,1,0
"3974",1,0,0,0,1,0
"3975",1,0,1,0,1,0
"3976",1,0,1,0,1,0
"3977",1,0,1,0,1,1
"3978",1,0,1,0,1,1
"3979",1,0,1,0,1,1
"3980",0,0,1,0,1,1
"3981",1,0,1,0,1,1
"3982",1,1,0,1,1,0
"3983",1,1,0,1,1,0
"3984",1,1,0,1,1,0
"3985",1,1,0,1,1,0
"3986",1,1,0,1,1,0
"3987",1,1,0,1,1,1
"3988",0,1,0,1,1,1
"3989",1,1,0,1,1,1
"3990",1,1,0,1,1,1
"3991",0,1,0,0,1,1
"3992",1,1,0,0,1,0
"3993",1,1,0,0,1,0
"3994",1,1,0,0,1,0
"3995",1,1,0,0,1,0
"3996",1,1,0,0,1,0
"3997",1,1,0,0,1,1
"3998",1,1,0,0,1,1
"3999",1,1,0,0,1,1
"4000",1,1,0,0,1,1
"4001",1,1,0,0,1,1
"4002",1,0,1,0,1,0
"4003",1,0,1,0,1,0
"4004",1,1,1,0,0,0
"4005",1,1,1,0,1,0
"4006",0,1,1,0,1,0
"4007",0,1,1,0,1,1
"4008",0,1,1,0,0,1
"4009",1,1,1,0,1,1
"4010",1,1,1,0,1,1
"4011",1,1,1,0,1,1
"4012",1,0,0,1,1,0
"4013",1,0,0,1,1,0
"4014",0,1,0,1,1,0
"4015",1,1,0,1,1,0
"4016",0,1,0,1,1,0
"4017",0,1,0,1,1,1
"4018",0,1,0,1,1,1
"4019",1,1,0,1,1,1
"4020",1,1,0,1,1,1
"4021",1,1,0,1,1,1
"4022",0,0,0,0,1,0
"4023",0,0,0,0,1,0
"4024",1,0,0,0,1,0
"4025",1,0,1,0,1,0
"4026",0,0,1,0,1,0
"4027",0,0,1,0,1,1
"4028",0,0,1,0,1,1
"4029",1,0,1,0,1,1
"4030",0,0,1,0,1,1
"4031",0,0,1,0,0,1
"4032",1,1,0,1,1,0
"4033",1,1,0,1,1,0
"4034",1,1,0,0,1,0
"4035",1,1,0,0,1,0
"4036",1,1,0,0,1,0
"4037",0,1,0,0,1,1
"4038",1,1,0,0,1,1
"4039",1,1,0,0,1,1
"4040",1,1,0,0,1,1
"4041",1,1,0,0,1,1
"4042",0,0,0,1,1,0
"4043",0,1,0,1,1,0
"4044",1,1,0,1,1,0
"4045",0,0,0,1,1,0
"4046",0,0,0,1,1,0
"4047",1,0,0,1,1,1
"4048",1,0,0,1,1,1
"4049",1,0,0,1,1,1
"4050",1,1,1,1,1,1
"4051",0,0,1,1,1,1
"4052",0,0,0,1,1,0
"4053",0,0,0,1,1,0
"4054",0,0,0,1,1,0
"4055",1,0,0,1,1,0
"4056",1,0,0,1,1,0
"4057",0,0,0,1,1,1
"4058",1,0,0,1,1,1
"4059",1,0,0,1,1,1
"4060",0,1,0,1,1,1
"4061",0,0,0,1,1,1
"4062",0,0,1,1,1,0
"4063",0,0,1,1,1,0
"4064",0,0,1,1,1,0
"4065",0,0,0,1,1,0
"4066",0,0,0,1,1,0
"4067",0,0,0,1,1,1
"4068",0,0,0,1,1,1
"4069",0,0,0,1,1,1
"4070",0,0,0,1,1,1
"4071",0,0,0,1,1,1
"4072",1,1,0,1,1,0
"4073",1,1,0,1,1,0
"4074",1,1,0,1,1,0
"4075",1,0,0,1,1,0
"4076",1,0,0,1,1,0
"4077",1,0,0,1,1,1
"4078",1,0,0,1,1,1
"4079",1,1,0,1,1,1
"4080",1,0,0,1,1,1
"4081",1,0,0,1,1,1
"4082",1,1,0,1,1,0
"4083",1,0,0,1,1,0
"4084",0,1,0,1,1,0
"4085",0,1,0,1,1,0
"4086",1,1,0,1,1,0
"4087",1,0,0,1,1,1
"4088",0,1,0,1,1,1
"4089",1,0,0,1,1,1
"4090",1,1,0,1,1,1
"4091",1,0,0,1,1,1
"4092",0,1,0,1,1,0
"4093",0,1,0,1,1,0
"4094",0,1,0,1,1,0
"4095",0,1,0,1,1,0
"4096",0,1,0,1,1,0
"4097",0,1,0,1,1,1
"4098",0,1,0,1,1,1
"4099",0,1,0,1,0,1
"4100",0,1,0,1,0,1
"4101",0,1,0,0,0,1
"4102",0,1,0,1,1,0
"4103",1,1,0,1,1,0
"4104",1,1,0,1,1,0
"4105",0,1,0,1,1,0
"4106",0,1,0,1,1,0
"4107",0,1,0,1,1,1
"4108",0,1,0,1,1,1
"4109",1,1,0,1,1,1
"4110",0,1,0,1,1,1
"4111",1,1,0,1,1,1
"4112",1,0,0,1,1,0
"4113",0,0,0,1,1,0
"4114",0,0,0,1,1,0
"4115",0,0,0,1,1,0
"4116",0,0,0,1,1,0
"4117",1,0,0,1,1,1
"4118",1,0,0,1,1,1
"4119",0,0,0,1,1,1
"4120",0,0,0,1,1,1
"4121",0,0,0,1,1,1
"4122",0,1,0,1,1,0
"4123",0,0,0,1,1,0
"4124",1,1,0,1,1,0
"4125",1,0,0,1,1,0
"4126",0,1,0,1,1,0
"4127",0,1,0,1,1,1
"4128",1,1,0,1,1,1
"4129",1,1,0,1,1,1
"4130",0,1,0,1,1,1
"4131",0,1,0,1,1,1
"4132",1,0,0,1,1,0
"4133",1,0,0,1,1,0
"4134",1,0,0,0,1,0
"4135",1,0,1,0,1,0
"4136",1,0,1,0,1,0
"4137",0,0,1,0,1,1
"4138",1,0,1,0,1,1
"4139",1,0,1,0,1,1
"4140",1,0,1,0,1,1
"4141",1,0,1,0,1,1
"4142",1,1,0,1,1,0
"4143",1,1,0,1,1,0
"4144",1,1,0,1,0,0
"4145",1,1,0,1,1,0
"4146",0,0,1,0,1,0
"4147",0,0,1,0,1,1
"4148",1,0,1,0,1,1
"4149",1,0,1,0,1,1
"4150",1,0,1,0,1,1
"4151",1,0,1,0,1,1
"4152",1,0,0,1,1,0
"4153",1,0,0,1,1,0
"4154",1,0,0,1,1,0
"4155",1,0,0,1,1,0
"4156",1,0,0,1,1,0
"4157",1,0,0,1,1,1
"4158",1,0,0,1,1,1
"4159",1,0,0,1,1,1
"4160",0,0,0,1,1,1
"4161",1,0,0,1,1,1
"4162",0,0,0,1,1,0
"4163",1,0,0,1,1,0
"4164",0,0,0,1,1,0
"4165",1,0,0,1,1,0
"4166",1,0,0,1,1,0
"4167",0,0,0,1,1,1
"4168",0,0,0,1,1,1
"4169",0,0,0,1,1,1
"4170",1,0,0,1,1,1
"4171",0,0,0,1,1,1
"4172",0,1,0,1,1,0
"4173",0,1,0,1,1,0
"4174",0,1,0,1,1,0
"4175",0,1,0,1,1,0
"4176",0,0,0,1,1,0
"4177",1,1,0,0,1,1
"4178",0,1,0,0,1,1
"4179",0,1,0,0,0,1
"4180",0,1,0,0,1,1
"4181",0,1,0,0,1,1
"4182",1,1,0,1,1,0
"4183",1,1,0,1,1,0
"4184",1,0,0,1,1,0
"4185",1,1,0,0,1,0
"4186",1,1,0,0,1,0
"4187",0,1,0,0,1,1
"4188",1,1,0,0,1,1
"4189",0,1,0,0,1,1
"4190",1,1,0,0,1,1
"4191",0,1,0,0,1,1
"4192",1,0,0,1,1,0
"4193",1,1,0,1,1,0
"4194",1,1,0,1,1,0
"4195",1,1,0,1,1,0
"4196",0,1,0,1,1,0
"4197",0,1,0,1,1,1
"4198",0,1,0,1,1,1
"4199",0,1,0,0,1,1
"4200",0,1,0,0,1,1
"4201",0,1,0,0,1,1
"4202",1,1,0,0,1,0
"4203",1,1,0,0,1,0
"4204",1,1,0,0,1,0
"4205",1,1,0,0,1,0
"4206",1,1,0,0,1,0
"4207",1,1,0,0,1,1
"4208",1,1,0,0,1,1
"4209",1,1,0,0,1,1
"4210",1,1,0,0,1,1
"4211",0,1,0,0,1,1
"4212",0,1,0,0,1,0
"4213",0,1,0,0,1,0
"4214",0,1,0,0,1,0
"4215",1,1,0,0,1,0
"4216",0,1,0,0,1,0
"4217",1,1,0,0,1,1
"4218",0,1,0,0,1,1
"4219",0,1,0,0,1,1
"4220",0,1,0,0,1,1
"4221",1,1,1,0,1,1
"4222",0,1,0,1,1,0
"4223",1,1,0,1,1,0
"4224",1,1,0,1,1,0
"4225",1,1,0,1,1,0
"4226",1,1,0,0,1,0
"4227",1,1,0,0,1,1
"4228",1,1,0,0,1,1
"4229",1,1,0,0,1,1
"4230",1,1,1,0,1,1
"4231",1,1,1,0,1,1
"4232",1,1,1,1,1,0
"4233",1,1,0,1,1,0
"4234",0,1,0,1,1,0
"4235",1,1,0,1,1,0
"4236",1,1,0,1,1,0
"4237",1,1,0,1,1,1
"4238",1,1,0,1,1,1
"4239",1,1,0,1,1,1
"4240",1,0,0,0,1,1
"4241",1,1,0,0,1,1
"4242",0,0,0,1,1,0
"4243",0,0,0,1,1,0
"4244",0,1,0,1,1,0
"4245",0,1,0,1,1,0
"4246",0,1,0,1,1,0
"4247",0,1,0,1,1,1
"4248",0,1,0,1,1,1
"4249",0,1,0,1,1,1
"4250",0,1,0,1,1,1
"4251",0,1,0,1,1,1
"4252",1,0,1,1,1,0
"4253",1,0,1,1,1,0
"4254",1,0,0,1,1,0
"4255",0,0,0,1,1,0
"4256",0,0,0,1,1,0
"4257",0,0,0,1,1,1
"4258",0,0,0,1,1,1
"4259",0,0,0,1,1,1
"4260",0,0,0,1,1,1
"4261",0,0,0,1,1,1
"4262",1,1,1,0,1,0
"4263",1,1,1,0,1,0
"4264",1,1,1,0,1,0
"4265",1,1,1,0,1,0
"4266",1,1,1,0,1,0
"4267",1,1,1,0,1,1
"4268",1,1,1,0,1,1
"4269",1,1,1,0,1,1
"4270",1,1,1,0,1,1
"4271",1,1,1,0,1,1
"4272",1,0,0,1,1,0
"4273",1,0,0,1,1,0
"4274",1,0,0,1,1,0
"4275",1,0,0,1,1,0
"4276",1,0,0,1,1,0
"4277",1,0,0,1,1,1
"4278",1,0,0,1,1,1
"4279",1,0,0,1,1,1
"4280",1,0,0,1,1,1
"4281",1,0,0,1,1,1
"4282",0,1,0,0,1,0
"4283",0,1,0,0,1,0
"4284",0,1,0,0,1,0
"4285",0,1,0,0,1,0
"4286",0,1,0,0,1,0
"4287",0,1,0,0,1,1
"4288",0,1,0,0,1,1
"4289",0,1,0,0,1,1
"4290",0,1,0,0,1,1
"4291",0,1,0,0,1,1
"4292",1,1,1,1,1,0
"4293",0,1,1,1,0,0
"4294",0,1,1,1,1,0
"4295",1,1,1,1,1,0
"4296",1,1,1,1,1,0
"4297",0,1,0,1,1,1
"4298",0,1,0,1,1,1
"4299",1,1,0,1,1,1
"4300",1,1,0,1,1,1
"4301",1,1,0,1,1,1
"4302",1,0,0,1,1,0
"4303",1,0,0,1,1,0
"4304",1,0,0,1,1,0
"4305",1,0,0,1,1,0
"4306",1,0,0,1,1,0
"4307",1,0,0,1,1,1
"4308",0,0,0,1,1,1
"4309",0,0,0,1,1,1
"4310",0,0,0,0,1,1
"4311",0,0,0,0,1,1
"4312",0,1,0,1,1,0
"4313",0,1,0,1,1,0
"4314",1,1,0,1,1,0
"4315",1,1,0,1,1,0
"4316",1,1,0,0,1,0
"4317",1,1,0,0,1,1
"4318",0,1,0,0,1,1
"4319",1,1,0,0,1,1
"4320",1,1,0,0,1,1
"4321",0,1,1,0,1,1
"4322",1,0,1,1,1,0
"4323",1,0,1,1,1,0
"4324",1,0,1,1,1,0
"4325",1,0,1,1,1,0
"4326",1,1,1,1,1,0
"4327",0,1,1,1,1,1
"4328",1,1,1,1,1,1
"4329",0,1,1,1,1,1
"4330",1,1,0,1,1,1
"4331",1,0,0,1,1,1
"4332",1,0,0,1,0,0
"4333",0,1,0,1,0,0
"4334",0,1,0,1,0,0
"4335",0,1,0,1,0,0
"4336",0,0,0,1,0,0
"4337",0,0,0,1,0,1
"4338",1,0,0,1,0,1
"4339",1,0,0,1,0,1
"4340",1,0,0,1,0,1
"4341",1,0,0,1,1,1
"4342",0,1,1,1,1,0
"4343",1,1,1,1,1,0
"4344",1,1,1,1,1,0
"4345",1,1,1,1,1,0
"4346",1,1,1,1,1,0
"4347",1,1,1,1,1,1
"4348",0,1,0,1,1,1
"4349",1,1,0,1,1,1
"4350",1,1,0,1,1,1
"4351",1,1,0,1,1,1
"4352",1,0,0,1,1,0
"4353",1,0,0,1,1,0
"4354",1,0,0,1,1,0
"4355",1,0,0,1,1,0
"4356",1,0,0,1,1,0
"4357",1,0,0,1,1,1
"4358",1,0,0,1,1,1
"4359",1,0,0,1,1,1
"4360",1,0,0,1,1,1
"4361",1,0,0,0,1,1
"4362",1,1,1,1,1,0
"4363",1,1,1,1,1,0
"4364",1,1,1,1,1,0
"4365",1,1,1,1,1,0
"4366",0,1,1,1,1,0
"4367",0,1,1,1,1,1
"4368",0,1,1,1,1,1
"4369",0,1,1,1,1,1
"4370",0,1,1,0,1,1
"4371",1,1,1,0,1,1
"4372",0,0,1,1,1,0
"4373",1,0,1,1,1,0
"4374",0,0,1,1,1,0
"4375",0,0,0,1,1,0
"4376",0,0,0,1,1,0
"4377",0,0,0,1,1,1
"4378",0,1,0,1,1,1
"4379",0,1,0,1,1,1
"4380",1,1,0,1,1,1
"4381",0,1,0,1,1,1
"4382",1,0,0,0,1,0
"4383",0,0,0,0,1,0
"4384",1,0,0,0,1,0
"4385",0,0,0,0,0,0
"4386",0,0,0,0,0,0
"4387",0,0,1,0,0,1
"4388",0,0,0,0,0,1
"4389",0,0,0,0,1,1
"4390",0,0,0,0,1,1
"4391",0,1,0,0,0,1
"4392",0,1,0,1,1,0
"4393",0,1,0,1,1,0
"4394",0,1,0,1,1,0
"4395",1,1,0,1,1,0
"4396",1,1,0,1,1,0
"4397",1,1,0,1,1,1
"4398",1,1,0,1,1,1
"4399",0,1,0,1,1,1
"4400",1,1,0,0,1,1
"4401",1,1,0,0,1,1
"4402",1,0,0,1,1,0
"4403",1,0,0,1,1,0
"4404",1,0,0,1,1,0
"4405",0,0,0,1,1,0
"4406",0,0,0,1,1,0
"4407",0,0,0,1,1,1
"4408",0,0,0,1,1,1
"4409",1,0,0,1,1,1
"4410",0,0,0,1,1,1
"4411",1,0,0,1,1,1
"4412",1,0,0,1,1,0
"4413",1,0,0,1,1,0
"4414",1,0,0,1,1,0
"4415",1,0,0,1,1,0
"4416",0,0,0,1,1,0
"4417",1,0,0,1,1,1
"4418",1,0,0,1,1,1
"4419",1,0,0,1,1,1
"4420",1,0,0,1,1,1
"4421",1,0,0,1,1,1
